Region,County,Year,fips,lon,lat,Child_Population,Total_Population,Econ_Region,Homes_Total_County,Removals_Total_County,Homes_Total_County_per100K,Removals_Total_County_per1K
5-Beaumont,Trinity,2021,48455,-95.13551682,31.0885069,2633,14183,Southeast,1,19,7.0506944934076,7.216103304215723
5-Beaumont,Tyler,2011,48457,-94.37651432,30.7712607,4280,21709,Southeast,4,6,18.425537795384404,1.4018691588785046
5-Beaumont,Tyler,2012,48457,-94.37651432,30.7712607,4208,21650,Southeast,5,7,23.094688221709006,1.6634980988593155
5-Beaumont,Tyler,2013,48457,-94.37651432,30.7712607,4163,21602,Southeast,5,18,23.14600499953708,4.323804948354551
5-Beaumont,Tyler,2014,48457,-94.37651432,30.7712607,4130,21547,Southeast,6,14,27.846103865967418,3.389830508474576
5-Beaumont,Tyler,2015,48457,-94.37651432,30.7712607,4119,21503,Southeast,7,26,32.55359717248756,6.312211701869385
5-Beaumont,Tyler,2016,48457,-94.37651432,30.7712607,4146,21473,Southeast,8,9,37.25608904205281,2.1707670043415344
5-Beaumont,Tyler,2017,48457,-94.37651432,30.7712607,4143,21446,Southeast,8,28,37.302993565233606,6.758387641805456
5-Beaumont,Tyler,2018,48457,-94.37651432,30.7712607,4156,21396,Southeast,7,43,32.71639558796036,10.346487006737247
5-Beaumont,Tyler,2019,48457,-94.37651432,30.7712607,4198,21379,Southeast,10,53,46.77487253847234,12.6250595521677
5-Beaumont,Tyler,2020,48457,-94.37651432,30.7712607,4222,21343,Southeast,6,14,28.11226163144825,3.3159639981051634
5-Beaumont,Tyler,2021,48457,-94.37651432,30.7712607,4265,21313,Southeast,7,8,32.84380425092667,1.8757327080890973
6-Houston,Austin,2011,48015,-96.27791829,29.88711223,7045,28601,Gulf Coast,3,7,10.489143736232998,0.99361249112846
6-Houston,Austin,2012,48015,-96.27791829,29.88711223,6981,28791,Gulf Coast,3,10,10.419922892570595,1.4324595330181922
6-Houston,Austin,2013,48015,-96.27791829,29.88711223,6936,29004,Gulf Coast,3,15,10.34340091021928,2.162629757785467
6-Houston,Austin,2014,48015,-96.27791829,29.88711223,6908,29208,Gulf Coast,1,21,3.423719528896193,3.039953676896352
6-Houston,Austin,2015,48015,-96.27791829,29.88711223,6937,29394,Gulf Coast,2,7,6.804109682248077,1.0090817356205852
6-Houston,Austin,2016,48015,-96.27791829,29.88711223,6919,29603,Gulf Coast,2,8,6.75607201972773,1.1562364503540974
6-Houston,Austin,2017,48015,-96.27791829,29.88711223,6889,29801,Gulf Coast,3,6,10.066776282675079,0.8709536942952533
6-Houston,Austin,2018,48015,-96.27791829,29.88711223,6884,30002,Gulf Coast,1,4,3.333111125924938,0.5810575246949448
6-Houston,Austin,2019,48015,-96.27791829,29.88711223,6916,30207,Gulf Coast,3,3,9.93147283742179,0.43377674956622325
6-Houston,Austin,2020,48015,-96.27791829,29.88711223,6938,30402,Gulf Coast,3,7,9.867771857114665,1.0089362928797925
6-Houston,Austin,2021,48015,-96.27791829,29.88711223,6937,30609,Gulf Coast,0,14,0,2.0181634712411705
6-Houston,Brazoria,2011,48039,-95.45578479,29.19345387,87673,319062,Gulf Coast,37,122,11.596492217813465,1.3915344518837043
6-Houston,Brazoria,2012,48039,-95.45578479,29.19345387,88557,325104,Gulf Coast,38,92,11.68856735075545,1.0388789141456916
6-Houston,Brazoria,2013,48039,-95.45578479,29.19345387,89287,331171,Gulf Coast,24,93,7.2470113627099,1.0415850011759828
6-Houston,Brazoria,2014,48039,-95.45578479,29.19345387,90160,337303,Gulf Coast,19,89,5.632917584486352,0.987133984028394
6-Houston,Brazoria,2015,48039,-95.45578479,29.19345387,90983,343497,Gulf Coast,17,84,4.949097080906093,0.9232493982392316
6-Houston,Brazoria,2016,48039,-95.45578479,29.19345387,91720,349762,Gulf Coast,21,82,6.004082776287876,0.8940252943741822
6-Houston,Brazoria,2017,48039,-95.45578479,29.19345387,92622,356123,Gulf Coast,13,103,3.650424151206184,1.112046813931895
6-Houston,Brazoria,2018,48039,-95.45578479,29.19345387,93035,362609,Gulf Coast,19,139,5.239803755560397,1.4940613747514377
6-Houston,Brazoria,2019,48039,-95.45578479,29.19345387,93559,369156,Gulf Coast,17,84,4.605099199254516,0.8978291773105741
6-Houston,Brazoria,2020,48039,-95.45578479,29.19345387,94183,375869,Gulf Coast,17,90,4.522852376758924,0.9555864646486096
6-Houston,Brazoria,2021,48039,-95.45578479,29.19345387,94898,382793,Gulf Coast,0,87,0,0.9167737992370756
6-Houston,Chambers,2011,48071,-94.60891308,29.73912276,9986,35680,Gulf Coast,5,20,14.013452914798206,2.002803925495694
6-Houston,Chambers,2012,48071,-94.60891308,29.73912276,10009,36319,Gulf Coast,3,37,8.260139321016549,3.6966729943051253
6-Houston,Chambers,2013,48071,-94.60891308,29.73912276,10071,36973,Gulf Coast,3,19,8.114029156411435,1.8866051037632807
6-Houston,Chambers,2014,48071,-94.60891308,29.73912276,10122,37652,Gulf Coast,4,20,10.623605651758206,1.9758940920766646
6-Houston,Chambers,2015,48071,-94.60891308,29.73912276,10238,38356,Gulf Coast,4,20,10.428616122640525,1.9535065442469235
6-Houston,Chambers,2016,48071,-94.60891308,29.73912276,10303,39083,Gulf Coast,2,52,5.117314433385359,5.047073667863729
6-Houston,Chambers,2017,48071,-94.60891308,29.73912276,10433,39835,Gulf Coast,0,22,0,2.108693568484616
6-Houston,Chambers,2018,48071,-94.60891308,29.73912276,10555,40629,Gulf Coast,1,20,2.461296118536021,1.8948365703458077
6-Houston,Chambers,2019,48071,-94.60891308,29.73912276,10690,41451,Gulf Coast,1,12,2.4124870328821983,1.1225444340505146
6-Houston,Chambers,2020,48071,-94.60891308,29.73912276,10887,42320,Gulf Coast,1,3,2.3629489603024574,0.2755580049600441
6-Houston,Chambers,2021,48071,-94.60891308,29.73912276,11086,43243,Gulf Coast,0,19,0,1.7138733537795419
6-Houston,Colorado,2011,48089,-96.52630821,29.6208542,4911,20902,Gulf Coast,1,21,4.78423117405033,4.276114844227244
6-Houston,Colorado,2012,48089,-96.52630821,29.6208542,4855,20920,Gulf Coast,0,2,0,0.411946446961895
6-Houston,Colorado,2013,48089,-96.52630821,29.6208542,4857,20964,Gulf Coast,2,11,9.540164090822362,2.2647724933086266
6-Houston,Colorado,2014,48089,-96.52630821,29.6208542,4875,21009,Gulf Coast,0,10,0,2.051282051282051
6-Houston,Colorado,2015,48089,-96.52630821,29.6208542,4873,21046,Gulf Coast,0,7,0,1.4364867638005334
6-Houston,Colorado,2016,48089,-96.52630821,29.6208542,4879,21097,Gulf Coast,0,7,0,1.4347202295552368
6-Houston,Colorado,2017,48089,-96.52630821,29.6208542,4903,21145,Gulf Coast,0,4,0,0.8158270446665307
6-Houston,Colorado,2018,48089,-96.52630821,29.6208542,4917,21199,Gulf Coast,1,9,4.717203641681211,1.8303843807199511
6-Houston,Colorado,2019,48089,-96.52630821,29.6208542,4923,21239,Gulf Coast,0,3,0,0.6093845216331506
6-Houston,Colorado,2020,48089,-96.52630821,29.6208542,4956,21273,Gulf Coast,0,6,0,1.2106537530266344
6-Houston,Colorado,2021,48089,-96.52630821,29.6208542,4976,21318,Gulf Coast,0,12,0,2.411575562700965
6-Houston,Fort Bend,2011,48157,-95.77090562,29.52763253,176837,607316,Gulf Coast,66,82,10.86748908311324,0.46370386287937476
6-Houston,Fort Bend,2012,48157,-95.77090562,29.52763253,179932,629845,Gulf Coast,55,73,8.732307154934944,0.4057088233332592
6-Houston,Fort Bend,2013,48157,-95.77090562,29.52763253,183299,653147,Gulf Coast,32,91,4.899356500144684,0.4964566091468039
6-Houston,Fort Bend,2014,48157,-95.77090562,29.52763253,186665,677179,Gulf Coast,29,88,4.282471842747634,0.4714327806498272
6-Houston,Fort Bend,2015,48157,-95.77090562,29.52763253,190264,702044,Gulf Coast,23,94,3.2761479337477426,0.49405037211453556
6-Houston,Fort Bend,2016,48157,-95.77090562,29.52763253,193947,727754,Gulf Coast,37,105,5.084135573284379,0.5413850175563427
6-Houston,Fort Bend,2017,48157,-95.77090562,29.52763253,197864,754361,Gulf Coast,33,111,4.374563372178573,0.5609913880240974
6-Houston,Fort Bend,2018,48157,-95.77090562,29.52763253,201789,781965,Gulf Coast,28,103,3.5807229223814367,0.5104341663817156
6-Houston,Fort Bend,2019,48157,-95.77090562,29.52763253,205943,810619,Gulf Coast,23,63,2.8373378862326195,0.3059098876873698
6-Houston,Fort Bend,2020,48157,-95.77090562,29.52763253,210803,840383,Gulf Coast,29,59,3.450807548463022,0.2798821648648264
6-Houston,Fort Bend,2021,48157,-95.77090562,29.52763253,215847,871351,Gulf Coast,1,54,0.11476431426600761,0.2501772088562732
6-Houston,Galveston,2011,48167,-94.96474975,29.39424415,74861,297263,Gulf Coast,33,124,11.101280684108012,1.6564032005984424
6-Houston,Galveston,2012,48167,-94.96474975,29.39424415,75735,303340,Gulf Coast,35,98,11.538207951473595,1.2939856077110978
6-Houston,Galveston,2013,48167,-94.96474975,29.39424415,76887,309571,Gulf Coast,24,118,7.752664170739507,1.5347197835784983
6-Houston,Galveston,2014,48167,-94.96474975,29.39424415,78137,315903,Gulf Coast,22,147,6.964163050050174,1.881311030625696
6-Houston,Galveston,2015,48167,-94.96474975,29.39424415,79414,322292,Gulf Coast,16,200,4.964442182865228,2.5184476288815576
6-Houston,Galveston,2016,48167,-94.96474975,29.39424415,80604,328728,Gulf Coast,23,135,6.996665936579787,1.6748548459133543
6-Houston,Galveston,2017,48167,-94.96474975,29.39424415,81747,335200,Gulf Coast,20,113,5.966587112171838,1.3823137240510355
6-Houston,Galveston,2018,48167,-94.96474975,29.39424415,82997,341737,Gulf Coast,12,189,3.5114722725370684,2.2771907418340422
6-Houston,Galveston,2019,48167,-94.96474975,29.39424415,84288,348442,Gulf Coast,16,146,4.591868948060223,1.7321564160971907
6-Houston,Galveston,2020,48167,-94.96474975,29.39424415,85826,355196,Gulf Coast,14,182,3.941485827543103,2.1205695243865494
6-Houston,Galveston,2021,48167,-94.96474975,29.39424415,87277,362099,Gulf Coast,0,200,0,2.29155447597878
6-Houston,Harris,2011,48201,-95.39782106,29.85967144,1163639,4177712,Gulf Coast,365,2388,8.736839686412084,2.0521828505232294
6-Houston,Harris,2012,48201,-95.39782106,29.85967144,1180834,4264024,Gulf Coast,338,1780,7.926784652243983,1.507409170128909
6-Houston,Harris,2013,48201,-95.39782106,29.85967144,1198398,4351290,Gulf Coast,222,1982,5.101935288155926,1.6538745892433067
6-Houston,Harris,2014,48201,-95.39782106,29.85967144,1217369,4439257,Gulf Coast,160,1877,3.6042067400017612,1.541849677460162
6-Houston,Harris,2015,48201,-95.39782106,29.85967144,1236430,4527909,Gulf Coast,126,1727,2.7827414376039803,1.3967632619719677
6-Houston,Harris,2016,48201,-95.39782106,29.85967144,1255382,4616802,Gulf Coast,142,2186,3.075722112405947,1.7413026473216917
6-Houston,Harris,2017,48201,-95.39782106,29.85967144,1275223,4706369,Gulf Coast,146,1800,3.1021791958939047,1.4115178286464407
6-Houston,Harris,2018,48201,-95.39782106,29.85967144,1292687,4796533,Gulf Coast,174,1632,3.627620199840176,1.2624865880139584
6-Houston,Harris,2019,48201,-95.39782106,29.85967144,1310915,4887341,Gulf Coast,158,1162,3.232841743598411,0.8864037714115713
6-Houston,Harris,2020,48201,-95.39782106,29.85967144,1330726,4978845,Gulf Coast,110,950,2.2093477503316534,0.713896023674295
6-Houston,Harris,2021,48201,-95.39782106,29.85967144,1349783,5071573,Gulf Coast,9,991,0.17745973487909963,0.7341920886542503
6-Houston,Liberty,2011,48291,-94.8120925,30.15153187,19309,76526,Gulf Coast,6,108,7.8404725191438205,5.5932466725361225
6-Houston,Liberty,2012,48291,-94.8120925,30.15153187,19383,77429,Gulf Coast,7,123,9.040540366012733,6.345766909147191
6-Houston,Liberty,2013,48291,-94.8120925,30.15153187,19432,78374,Gulf Coast,4,124,5.103733380968178,6.381226842321944
6-Houston,Liberty,2014,48291,-94.8120925,30.15153187,19581,79318,Gulf Coast,6,94,7.564487253838977,4.800571983044788
6-Houston,Liberty,2015,48291,-94.8120925,30.15153187,19763,80287,Gulf Coast,4,94,4.982126620748066,4.7563629003693775
6-Houston,Liberty,2016,48291,-94.8120925,30.15153187,19975,81282,Gulf Coast,7,113,8.611992815137423,5.657071339173967
6-Houston,Liberty,2017,48291,-94.8120925,30.15153187,20199,82278,Gulf Coast,7,128,8.507742045261187,6.336947373632358
6-Houston,Liberty,2018,48291,-94.8120925,30.15153187,20441,83276,Gulf Coast,4,75,4.803304673615448,3.6690964238540187
6-Houston,Liberty,2019,48291,-94.8120925,30.15153187,20681,84278,Gulf Coast,3,58,3.5596478321744702,2.804506551907548
6-Houston,Liberty,2020,48291,-94.8120925,30.15153187,21053,85284,Gulf Coast,4,42,4.690211528539937,1.9949650881109582
6-Houston,Liberty,2021,48291,-94.8120925,30.15153187,21368,86326,Gulf Coast,1,90,1.1583995551745707,4.211905653313365
6-Houston,Matagorda,2011,48321,-95.98533866,28.86711039,9467,36734,Gulf Coast,6,17,16.333641857679535,1.7957114186120207
6-Houston,Matagorda,2012,48321,-95.98533866,28.86711039,9362,36778,Gulf Coast,5,22,13.595084017619229,2.3499252296517836
6-Houston,Matagorda,2013,48321,-95.98533866,28.86711039,9293,36837,Gulf Coast,4,18,10.858647555446968,1.936941784138599
6-Houston,Matagorda,2014,48321,-95.98533866,28.86711039,9224,36887,Gulf Coast,3,20,8.132946566541058,2.168256721595837
6-Houston,Matagorda,2015,48321,-95.98533866,28.86711039,9199,36932,Gulf Coast,3,17,8.123036932741254,1.8480269594521144
6-Houston,Matagorda,2016,48321,-95.98533866,28.86711039,9143,36991,Gulf Coast,4,30,10.813441107296368,3.2811987312698236
6-Houston,Matagorda,2017,48321,-95.98533866,28.86711039,9123,37030,Gulf Coast,1,27,2.7005130974885225,2.95955277869122
6-Houston,Matagorda,2018,48321,-95.98533866,28.86711039,9084,37045,Gulf Coast,1,54,2.6994196247806723,5.9445178335535
6-Houston,Matagorda,2019,48321,-95.98533866,28.86711039,9057,37064,Gulf Coast,1,50,2.6980358299158214,5.5205918074417575
6-Houston,Matagorda,2020,48321,-95.98533866,28.86711039,9067,37064,Gulf Coast,0,30,0,3.308701885960075
6-Houston,Matagorda,2021,48321,-95.98533866,28.86711039,9022,37055,Gulf Coast,0,34,0,3.7685657282199068
6-Houston,Montgomery,2011,48339,-95.50301411,30.30022409,127976,469608,Gulf Coast,36,338,7.665968211785149,2.6411202100393822
6-Houston,Montgomery,2012,48339,-95.50301411,30.30022409,130195,483845,Gulf Coast,33,318,6.8203660263100785,2.442490110987365
6-Houston,Montgomery,2013,48339,-95.50301411,30.30022409,132544,498464,Gulf Coast,28,282,5.61725621108044,2.1275953645581844
6-Houston,Montgomery,2014,48339,-95.50301411,30.30022409,134996,513529,Gulf Coast,22,200,4.284081327442072,1.4815253785297342
6-Houston,Montgomery,2015,48339,-95.50301411,30.30022409,137611,529079,Gulf Coast,23,161,4.347176886627517,1.169964610387251
6-Houston,Montgomery,2016,48339,-95.50301411,30.30022409,140504,545011,Gulf Coast,23,200,4.220098309942368,1.4234470193019415
6-Houston,Montgomery,2017,48339,-95.50301411,30.30022409,143408,561436,Gulf Coast,29,286,5.165326056754465,1.994309940868013
6-Houston,Montgomery,2018,48339,-95.50301411,30.30022409,146359,578410,Gulf Coast,33,345,5.705295551598347,2.3572175267663757
6-Houston,Montgomery,2019,48339,-95.50301411,30.30022409,149360,595887,Gulf Coast,37,279,6.209230944793225,1.8679700053561865
6-Houston,Montgomery,2020,48339,-95.50301411,30.30022409,152679,613951,Gulf Coast,29,227,4.723503992989669,1.4867794523149878
6-Houston,Montgomery,2021,48339,-95.50301411,30.30022409,156149,632702,Gulf Coast,2,209,0.3161045800392602,1.3384651838948696
6-Houston,Walker,2011,48471,-95.57224172,30.73899492,11410,68413,Gulf Coast,5,35,7.308552468098168,3.067484662576687
6-Houston,Walker,2012,48471,-95.57224172,30.73899492,11508,68915,Gulf Coast,6,49,8.706377421461221,4.257907542579075
6-Houston,Walker,2013,48471,-95.57224172,30.73899492,11601,69367,Gulf Coast,6,42,8.649646085314343,3.6203775536591674
6-Houston,Walker,2014,48471,-95.57224172,30.73899492,11752,69862,Gulf Coast,3,26,4.294179954767971,2.2123893805309733
6-Houston,Walker,2015,48471,-95.57224172,30.73899492,11936,70407,Gulf Coast,4,18,5.681253284474555,1.5080428954423593
6-Houston,Walker,2016,48471,-95.57224172,30.73899492,12122,71016,Gulf Coast,5,17,7.040666891968007,1.4024088434251774
6-Houston,Walker,2017,48471,-95.57224172,30.73899492,12347,71699,Gulf Coast,6,19,8.368317549756622,1.5388353446181258
6-Houston,Walker,2018,48471,-95.57224172,30.73899492,12559,72447,Gulf Coast,3,56,4.140958217731583,4.458953738354965
6-Houston,Walker,2019,48471,-95.57224172,30.73899492,12785,73219,Gulf Coast,2,22,2.7315314330979663,1.7207665232694562
6-Houston,Walker,2020,48471,-95.57224172,30.73899492,13097,73997,Gulf Coast,2,14,2.7028122761733586,1.0689470871191875
6-Houston,Walker,2021,48471,-95.57224172,30.73899492,13329,74751,Gulf Coast,0,18,0,1.350438892640108
6-Houston,Waller,2011,48473,-95.98768942,30.01093722,10812,43824,Gulf Coast,4,37,9.127418765972983,3.422123566407695
6-Houston,Waller,2012,48473,-95.98768942,30.01093722,10860,44519,Gulf Coast,2,23,4.492463891821469,2.117863720073665
6-Houston,Waller,2013,48473,-95.98768942,30.01093722,10922,45249,Gulf Coast,4,33,8.839974364074344,3.021424647500458
6-Houston,Waller,2014,48473,-95.98768942,30.01093722,11044,46013,Gulf Coast,3,29,6.519896550974725,2.625860195581311
6-Houston,Waller,2015,48473,-95.98768942,30.01093722,11089,46782,Gulf Coast,2,21,4.275148561412509,1.893768599513031
6-Houston,Waller,2016,48473,-95.98768942,30.01093722,11195,47553,Gulf Coast,4,35,8.41166698210418,3.1263957123715946
6-Houston,Waller,2017,48473,-95.98768942,30.01093722,11293,48346,Gulf Coast,3,15,6.2052703429446074,1.328256442043744
6-Houston,Waller,2018,48473,-95.98768942,30.01093722,11389,49136,Gulf Coast,2,39,4.070335395636601,3.424356835543068
6-Houston,Waller,2019,48473,-95.98768942,30.01093722,11401,49950,Gulf Coast,2,6,4.004004004004004,0.52626962547145
6-Houston,Waller,2020,48473,-95.98768942,30.01093722,11528,50731,Gulf Coast,1,18,1.971181328970452,1.5614156835530881
6-Houston,Waller,2021,48473,-95.98768942,30.01093722,11621,51529,Gulf Coast,0,10,0,0.8605111436193099
6-Houston,Wharton,2011,48481,-96.22197375,29.2778362,10950,41357,Gulf Coast,3,37,7.253911067050318,3.378995433789954
6-Houston,Wharton,2012,48481,-96.22197375,29.2778362,10821,41444,Gulf Coast,9,10,21.71605057426889,0.924129008409574
6-Houston,Wharton,2013,48481,-96.22197375,29.2778362,10821,41515,Gulf Coast,4,9,9.635071660845478,0.8317161075686166
6-Houston,Wharton,2014,48481,-96.22197375,29.2778362,10810,41583,Gulf Coast,4,14,9.619315585696079,1.2950971322849214
6-Houston,Wharton,2015,48481,-96.22197375,29.2778362,10772,41645,Gulf Coast,4,10,9.60499459719054,0.928332714444857
6-Houston,Wharton,2016,48481,-96.22197375,29.2778362,10737,41709,Gulf Coast,3,25,7.192692224699705,2.328397131414734
6-Houston,Wharton,2017,48481,-96.22197375,29.2778362,10745,41777,Gulf Coast,2,50,4.787323168250473,4.653327128897161
6-Houston,Wharton,2018,48481,-96.22197375,29.2778362,10676,41833,Gulf Coast,1,33,2.3904572944804343,3.0910453353315845
6-Houston,Wharton,2019,48481,-96.22197375,29.2778362,10667,41883,Gulf Coast,2,30,4.77520712460903,2.8124121121214962
6-Houston,Wharton,2020,48481,-96.22197375,29.2778362,10603,41941,Gulf Coast,3,15,7.152905271691185,1.4146939545411676
6-Houston,Wharton,2021,48481,-96.22197375,29.2778362,10565,41999,Gulf Coast,0,29,0,2.744912446758164
7-Austin,Bastrop,2011,48021,-97.31187705,30.10353518,19578,75339,Capital,12,70,15.92800541552184,3.575441822453775
7-Austin,Bastrop,2012,48021,-97.31187705,30.10353518,19785,76532,Capital,10,113,13.06642972874092,5.711397523376295
7-Austin,Bastrop,2013,48021,-97.31187705,30.10353518,19938,77707,Capital,8,130,10.295082811072362,6.520212659243655
7-Austin,Bastrop,2014,48021,-97.31187705,30.10353518,20071,78891,Capital,10,121,12.675717128696556,6.028598475412286
7-Austin,Bastrop,2015,48021,-97.31187705,30.10353518,20205,80082,Capital,10,108,12.48720061936515,5.3452115812917596
7-Austin,Bastrop,2016,48021,-97.31187705,30.10353518,20324,81259,Capital,9,91,11.075696230571383,4.477465065931903
7-Austin,Bastrop,2017,48021,-97.31187705,30.10353518,20397,82448,Capital,14,65,16.980399767125945,3.1867431485022304
7-Austin,Bastrop,2018,48021,-97.31187705,30.10353518,20495,83657,Capital,7,106,8.367500627562547,5.171993169065626
