Year,County,Region,Placement Intention,Count,Average Months since Termination of Parental Rights
2015,Jones,2-Abilene,Not Permanent,1,15.7096774193548
2015,Karnes,8-San Antonio,Not Permanent,8,40.7096774193548
2015,Karnes,8-San Antonio,Permanent,6,6.8010752688172
2015,Kaufman,3-Arlington,Not Permanent,14,16.2396313364055
2015,Kaufman,3-Arlington,Permanent,4,5.95967741935484
2015,Kendall,8-San Antonio,Not Permanent,4,12.8387096774194
2015,Kendall,8-San Antonio,Permanent,5,32.1225806451613
2015,Kerr,8-San Antonio,Not Permanent,21,21.8786482334869
2015,Kerr,8-San Antonio,Permanent,25,5.68516129032258
2015,Kimble,9-Midland,Not Permanent,5,24.1483870967742
2015,Kimble,9-Midland,Permanent,1,6.41935483870968
2015,Kleberg,11-Edinburg,Not Permanent,9,25.8387096774194
2015,Kleberg,11-Edinburg,Permanent,1,29.8064516129032
2015,Knox,2-Abilene,Not Permanent,2,49.3548387096774
2015,Lamar,4-Tyler,Not Permanent,5,13.0387096774194
2015,Lamar,4-Tyler,Permanent,7,17.741935483871
2015,Lamb,1-Lubbock,Not Permanent,1,5.03225806451613
2015,Lamb,1-Lubbock,Permanent,12,27.1344086021505
2015,Lampasas,7-Austin,Not Permanent,6,19.6129032258065
2015,Lampasas,7-Austin,Permanent,8,1.76612903225806
2015,La Salle,8-San Antonio,Not Permanent,6,29.0645161290323
2015,La Salle,8-San Antonio,Permanent,2,11.4354838709677
2015,Lavaca,8-San Antonio,Not Permanent,4,28.758064516129
2015,Lavaca,8-San Antonio,Permanent,5,15.8709677419355
2015,Lee,7-Austin,Not Permanent,2,26.9354838709677
2015,Lee,7-Austin,Permanent,8,9.58064516129032
2015,Leon,7-Austin,Not Permanent,1,44.9354838709677
2015,Leon,7-Austin,Permanent,3,10.9354838709677
2015,Liberty,6-Houston,Not Permanent,15,19.458064516129
2015,Liberty,6-Houston,Permanent,8,10.1008064516129
2015,Limestone,7-Austin,Not Permanent,3,34.9462365591398
2015,Limestone,7-Austin,Permanent,5,24.3225806451613
2015,Live Oak,11-Edinburg,Not Permanent,4,4.87903225806452
2015,Llano,7-Austin,Not Permanent,2,7.80645161290323
2015,Llano,7-Austin,Permanent,5,31.0709677419355
2015,Lubbock,1-Lubbock,Not Permanent,73,23.4997790543526
2015,Lubbock,1-Lubbock,Permanent,99,11.2606712284132
2015,Lynn,1-Lubbock,Permanent,2,2.38709677419355
2015,Matagorda,6-Houston,Not Permanent,2,8.83870967741935
2015,Matagorda,6-Houston,Permanent,2,12.3870967741935
2015,Maverick,8-San Antonio,Not Permanent,1,59.9032258064516
2015,Maverick,8-San Antonio,Permanent,4,10.9032258064516
2015,McCulloch,9-Midland,Permanent,6,14.258064516129
2015,McLennan,7-Austin,Not Permanent,61,23.825489159175
2015,McLennan,7-Austin,Permanent,150,6.88086021505376
2015,Medina,8-San Antonio,Not Permanent,30,24.7064516129032
2015,Medina,8-San Antonio,Permanent,20,12.4887096774194
2015,Menard,9-Midland,Not Permanent,2,71.258064516129
2015,Midland,9-Midland,Not Permanent,20,33.6064516129032
2015,Midland,9-Midland,Permanent,8,17.2338709677419
2015,Milam,7-Austin,Not Permanent,8,9.42741935483871
2015,Milam,7-Austin,Permanent,15,10.1118279569892
2015,Mitchell,2-Abilene,Permanent,1,7.80645161290323
2015,Montague,2-Abilene,Not Permanent,7,17.2903225806452
2015,Montague,2-Abilene,Permanent,3,28.0645161290323
2015,Montgomery,6-Houston,Not Permanent,44,19.3277126099707
2015,Montgomery,6-Houston,Permanent,58,14.5105672969967
2015,Moore,1-Lubbock,Not Permanent,3,80.247311827957
2015,Moore,1-Lubbock,Permanent,2,3.38709677419355
2015,Nacogdoches,5-Beaumont,Not Permanent,17,31.1404174573055
2015,Nacogdoches,5-Beaumont,Permanent,23,8.79382889200561
2015,Navarro,3-Arlington,Not Permanent,8,18.8870967741935
2015,Navarro,3-Arlington,Permanent,3,9.06451612903226
2015,Newton,5-Beaumont,Not Permanent,6,32.0806451612903
2015,Nolan,2-Abilene,Not Permanent,7,49.5760368663594
2015,Nueces,11-Edinburg,Not Permanent,72,20.8086917562724
2015,Nueces,11-Edinburg,Permanent,10,14.3774193548387
2015,Ochiltree,1-Lubbock,Permanent,1,1.12903225806452
2015,Orange,5-Beaumont,Not Permanent,7,36.7188940092166
2015,Orange,5-Beaumont,Permanent,15,5.18064516129032
2015,Palo Pinto,3-Arlington,Not Permanent,22,17.4530791788856
2015,Palo Pinto,3-Arlington,Permanent,11,18.1671554252199
2015,Panola,4-Tyler,Not Permanent,4,46.2338709677419
2015,Parker,3-Arlington,Not Permanent,32,13.0493951612903
2015,Parker,3-Arlington,Permanent,4,7.64516129032258
2015,Parmer,1-Lubbock,Not Permanent,1,68.7096774193548
2015,Parmer,1-Lubbock,Permanent,3,7.03225806451613
2015,Pecos,9-Midland,Not Permanent,2,0.387096774193548
2015,Polk,5-Beaumont,Not Permanent,3,4.51612903225806
2015,Polk,5-Beaumont,Permanent,4,15.1048387096774
2015,Potter,1-Lubbock,Not Permanent,58,26.1751946607342
2015,Potter,1-Lubbock,Permanent,41,6.91188040912667
2015,Rains,4-Tyler,Not Permanent,1,25.741935483871
2015,Rains,4-Tyler,Permanent,5,8.8258064516129
2015,Randall,1-Lubbock,Not Permanent,15,35.2258064516129
2015,Randall,1-Lubbock,Permanent,21,7.77880184331797
2015,Reagan,9-Midland,Permanent,1,0.580645161290323
2015,Real,8-San Antonio,Not Permanent,4,35.6935483870968
2015,Red River,4-Tyler,Not Permanent,2,35.8387096774194
2015,Red River,4-Tyler,Permanent,3,2.16129032258065
2015,Reeves,9-Midland,Not Permanent,1,35.5806451612903
2015,Reeves,9-Midland,Permanent,3,10.2903225806452
2015,Robertson,7-Austin,Permanent,1,6.93548387096774
2015,Rockwall,3-Arlington,Not Permanent,1,42.4516129032258
2015,Runnels,2-Abilene,Not Permanent,2,10.5967741935484
2015,Runnels,2-Abilene,Permanent,4,6.78225806451613
2015,Rusk,4-Tyler,Not Permanent,2,6.58064516129032
2015,Rusk,4-Tyler,Permanent,7,8.76036866359447
2015,Sabine,5-Beaumont,Permanent,1,2.67741935483871
2015,San Augustine,5-Beaumont,Not Permanent,1,13.4838709677419
2015,San Augustine,5-Beaumont,Permanent,1,7.54838709677419
2015,San Jacinto,5-Beaumont,Permanent,3,25.2258064516129
2015,San Patricio,11-Edinburg,Not Permanent,21,14.8494623655914
2015,San Patricio,11-Edinburg,Permanent,10,12.8290322580645
2015,San Saba,7-Austin,Permanent,11,6.64222873900293
2015,Scurry,2-Abilene,Not Permanent,2,27.9677419354839
2015,Scurry,2-Abilene,Permanent,1,9.19354838709677
2015,Shelby,5-Beaumont,Not Permanent,1,3.35483870967742
2015,Shelby,5-Beaumont,Permanent,1,28.4516129032258
2015,Smith,4-Tyler,Not Permanent,34,10.1356736242884
2015,Smith,4-Tyler,Permanent,24,7.88172043010753
2015,Somervell,3-Arlington,Not Permanent,2,13.9354838709677
2015,Starr,11-Edinburg,Not Permanent,5,3.61290322580645
2015,Stephens,2-Abilene,Not Permanent,5,16.2258064516129
2015,Swisher,1-Lubbock,Not Permanent,2,57.9032258064516
2015,Swisher,1-Lubbock,Permanent,7,5.47465437788018
2015,Tarrant,3-Arlington,Not Permanent,192,19.3240927419355
2015,Tarrant,3-Arlington,Permanent,39,13.0645161290323
2015,Taylor,2-Abilene,Not Permanent,15,26.3161290322581
2015,Taylor,2-Abilene,Permanent,20,10.4822580645161
2015,Terry,1-Lubbock,Not Permanent,3,19.9032258064516
2015,Terry,1-Lubbock,Permanent,11,8.87976539589443
2015,Titus,4-Tyler,Not Permanent,8,40.1612903225806
2015,Titus,4-Tyler,Permanent,3,7.73118279569892
2015,Tom Green,9-Midland,Not Permanent,42,32.7803379416283
2015,Tom Green,9-Midland,Permanent,68,8.20351043643264
2015,Travis,7-Austin,Not Permanent,64,22.4254032258065
2015,Travis,7-Austin,Permanent,123,9.21400472069237
2015,Trinity,5-Beaumont,Not Permanent,1,5.67741935483871
2015,Tyler,5-Beaumont,Not Permanent,2,6.82258064516129
2015,Tyler,5-Beaumont,Permanent,2,1.11290322580645
2015,Upshur,4-Tyler,Not Permanent,10,29.1645161290323
2015,Upshur,4-Tyler,Permanent,6,6.32258064516129
2015,Upton,9-Midland,Not Permanent,2,18.5483870967742
2015,Uvalde,8-San Antonio,Not Permanent,13,21.9478908188586
2015,Uvalde,8-San Antonio,Permanent,2,10.7096774193548
2015,Val Verde,8-San Antonio,Not Permanent,6,26.6075268817204
2015,Val Verde,8-San Antonio,Permanent,3,25.9569892473118
2015,Van Zandt,4-Tyler,Not Permanent,13,22.5334987593052
2015,Van Zandt,4-Tyler,Permanent,17,8.40607210626186
2015,Victoria,8-San Antonio,Not Permanent,25,31.4296774193548
2015,Victoria,8-San Antonio,Permanent,18,10.4874551971326
2015,Walker,6-Houston,Not Permanent,2,11.7096774193548
2015,Walker,6-Houston,Permanent,10,15.3322580645161
2015,Waller,6-Houston,Not Permanent,2,3.64516129032258
2015,Waller,6-Houston,Permanent,1,5.70967741935484
2015,Ward,9-Midland,Not Permanent,1,3.09677419354839
2015,Ward,9-Midland,Permanent,2,2.17741935483871
2015,Washington,7-Austin,Not Permanent,5,9.3741935483871
2015,Washington,7-Austin,Permanent,5,13.8258064516129
2015,Webb,11-Edinburg,Not Permanent,135,31.6007168458781
2015,Webb,11-Edinburg,Permanent,38,30.5212224108659
2015,Wharton,6-Houston,Not Permanent,2,10.8387096774194
2015,Wheeler,1-Lubbock,Not Permanent,1,37.3870967741935
2015,Wheeler,1-Lubbock,Permanent,2,0.774193548387097
2015,Wichita,2-Abilene,Not Permanent,21,20.0768049155146
2015,Wichita,2-Abilene,Permanent,19,8.44821731748727
2015,Wilbarger,2-Abilene,Not Permanent,8,30.8306451612903
2015,Willacy,11-Edinburg,Permanent,6,6.43548387096774
2015,Williamson,7-Austin,Not Permanent,26,31.5781637717122
2015,Williamson,7-Austin,Permanent,40,5.33951612903226
2015,Wilson,8-San Antonio,Not Permanent,9,27.2831541218638
2015,Wilson,8-San Antonio,Permanent,7,7
2015,Winkler,9-Midland,Not Permanent,1,30.2903225806452
2015,Wise,3-Arlington,Not Permanent,13,18.9875930521092
2015,Wood,4-Tyler,Not Permanent,19,20.0831918505942
2015,Wood,4-Tyler,Permanent,22,5.64516129032258
2015,Yoakum,1-Lubbock,Not Permanent,1,10.4838709677419
2015,Yoakum,1-Lubbock,Permanent,3,6.2258064516129
2015,Zapata,11-Edinburg,Not Permanent,9,39.9283154121864
2015,Zavala,8-San Antonio,Not Permanent,9,30.8494623655914
2015,Zavala,8-San Antonio,Permanent,2,12.4032258064516
2014,Anderson,4-Tyler,Not Permanent,5,46.3354838709677
2014,Anderson,4-Tyler,Permanent,10,12.9870967741935
2014,Andrews,9-Midland,Not Permanent,5,16.6516129032258
2014,Andrews,9-Midland,Permanent,1,12.5161290322581
2014,Angelina,5-Beaumont,Not Permanent,6,30.8870967741935
2014,Angelina,5-Beaumont,Permanent,8,9.21370967741935
2014,Aransas,11-Edinburg,Not Permanent,13,23.5732009925558
2014,Aransas,11-Edinburg,Permanent,3,13.4086021505376
2014,Atascosa,8-San Antonio,Not Permanent,30,23.7290322580645
2014,Atascosa,8-San Antonio,Permanent,23,12.8218793828892
2014,Austin,6-Houston,Not Permanent,1,4.29032258064516
2014,Bailey,1-Lubbock,Not Permanent,4,16.1290322580645
2014,Bailey,1-Lubbock,Permanent,3,6.35483870967742
2014,Bandera,8-San Antonio,Not Permanent,13,7.01736972704715
2014,Bandera,8-San Antonio,Permanent,5,4.25806451612903
2014,Bastrop,7-Austin,Not Permanent,36,15.2589605734767
2014,Bastrop,7-Austin,Permanent,21,6.42089093701997
2014,Baylor,2-Abilene,Permanent,3,7.70967741935484
2014,Bee,11-Edinburg,Not Permanent,10,37.5096774193548
2014,Bee,11-Edinburg,Permanent,1,9.87096774193548
2014,Bell,7-Austin,Not Permanent,35,20.4912442396313
2014,Bell,7-Austin,Permanent,44,10.4391495601173
2014,Bexar,8-San Antonio,Not Permanent,538,27.7175320781868
2014,Bexar,8-San Antonio,Permanent,359,11.5312247281876
2014,Borden,9-Midland,Not Permanent,1,5.7741935483871
2014,Borden,9-Midland,Permanent,3,5.7741935483871
2014,Bosque,7-Austin,Permanent,1,22.1935483870968
2014,Bowie,4-Tyler,Not Permanent,21,23.431643625192
2014,Bowie,4-Tyler,Permanent,13,10.3598014888337
2014,Brazoria,6-Houston,Not Permanent,18,32.836917562724
2014,Brazoria,6-Houston,Permanent,8,3.14112903225806
2014,Brazos,7-Austin,Not Permanent,8,36.0241935483871
2014,Brazos,7-Austin,Permanent,28,7.92741935483871
2014,Briscoe,1-Lubbock,Not Permanent,1,13.3870967741935
2014,Brooks,11-Edinburg,Not Permanent,3,81.8279569892473
2014,Brown,2-Abilene,Not Permanent,15,32.905376344086
2014,Brown,2-Abilene,Permanent,3,20.8172043010753
2014,Burleson,7-Austin,Not Permanent,3,27.6774193548387
2014,Burleson,7-Austin,Permanent,4,13.1612903225806
2014,Burnet,7-Austin,Not Permanent,3,30.494623655914
2014,Burnet,7-Austin,Permanent,10,5.03870967741935
2014,Caldwell,7-Austin,Not Permanent,11,21.7067448680352
2014,Caldwell,7-Austin,Permanent,13,8.98263027295285
2014,Calhoun,8-San Antonio,Not Permanent,2,31.1290322580645
2014,Calhoun,8-San Antonio,Permanent,1,20.0967741935484
2014,Callahan,2-Abilene,Not Permanent,2,13.1290322580645
2014,Cameron,11-Edinburg,Not Permanent,26,44.2754342431762
2014,Cameron,11-Edinburg,Permanent,2,6.14516129032258
2014,Camp,4-Tyler,Not Permanent,2,42.0806451612903
2014,Camp,4-Tyler,Permanent,5,1.36129032258065
2014,Cass,4-Tyler,Permanent,4,11.5967741935484
2014,Castro,1-Lubbock,Not Permanent,3,6.95698924731183
2014,Castro,1-Lubbock,Permanent,6,12.8064516129032
2014,Chambers,6-Houston,Not Permanent,2,10.0483870967742
2014,Chambers,6-Houston,Permanent,1,8.58064516129032
2014,Cherokee,4-Tyler,Not Permanent,14,24.0253456221198
2014,Cherokee,4-Tyler,Permanent,28,11.1543778801843
2014,Childress,1-Lubbock,Not Permanent,2,23.241935483871
2014,Childress,1-Lubbock,Permanent,2,42.8709677419355
2014,Clay,2-Abilene,Not Permanent,2,21.5483870967742
2014,Clay,2-Abilene,Permanent,1,99.6451612903226
2014,Cochran,1-Lubbock,Not Permanent,2,5.58064516129032
2014,Cochran,1-Lubbock,Permanent,3,8.73118279569892
2014,Coleman,2-Abilene,Not Permanent,4,50.9677419354839
2014,Coleman,2-Abilene,Permanent,1,10.4516129032258
2014,Collin,3-Arlington,Not Permanent,38,35.723259762309
2014,Collin,3-Arlington,Permanent,27,21.9414575866189
2014,Collingsworth,1-Lubbock,Permanent,2,10.6451612903226
2014,Colorado,6-Houston,Not Permanent,2,14.5645161290323
2014,Colorado,6-Houston,Permanent,6,8.66129032258065
2014,Comal,8-San Antonio,Not Permanent,16,27.7721774193548
2014,Comal,8-San Antonio,Permanent,16,5.78629032258065
2014,Concho,9-Midland,Not Permanent,1,20.3548387096774
2014,Cooke,3-Arlington,Not Permanent,12,20.3521505376344
2014,Cooke,3-Arlington,Permanent,3,26.3978494623656
2014,Coryell,7-Austin,Not Permanent,9,17.0645161290323
2014,Coryell,7-Austin,Permanent,6,7.9247311827957
2014,Crosby,1-Lubbock,Not Permanent,3,19.494623655914
2014,Crosby,1-Lubbock,Permanent,5,9.01290322580645
2014,Culberson,10-El Paso,Not Permanent,1,10.2903225806452
2014,Culberson,10-El Paso,Permanent,1,5.80645161290323
2014,Dallam,1-Lubbock,Not Permanent,4,38.5806451612903
2014,Dallas,3-Arlington,Not Permanent,369,29.2980155608008
2014,Dallas,3-Arlington,Permanent,107,21.4148326801326
2014,Dawson,9-Midland,Not Permanent,2,33.4032258064516
2014,Dawson,9-Midland,Permanent,5,4.98064516129032
2014,Deaf Smith,1-Lubbock,Not Permanent,8,37.8629032258065
2014,Deaf Smith,1-Lubbock,Permanent,8,11.633064516129
2014,Delta,4-Tyler,Permanent,1,7.45161290322581
2014,Denton,3-Arlington,Not Permanent,38,21.2292020373514
2014,Denton,3-Arlington,Permanent,43,12.0922730682671
2014,DeWitt,8-San Antonio,Not Permanent,10,38.7516129032258
2014,DeWitt,8-San Antonio,Permanent,2,7.32258064516129
2014,Dickens,1-Lubbock,Not Permanent,1,71.6451612903226
2014,Dimmit,8-San Antonio,Not Permanent,13,45.7493796526055
2014,Dimmit,8-San Antonio,Permanent,6,29.9408602150538
2014,Donley,1-Lubbock,Not Permanent,4,30.7741935483871
2014,Donley,1-Lubbock,Permanent,1,13.0322580645161
2014,Duval,11-Edinburg,Not Permanent,9,42.1541218637993
2014,Duval,11-Edinburg,Permanent,2,2.38709677419355
2014,Eastland,2-Abilene,Not Permanent,3,84.7849462365591
2014,Eastland,2-Abilene,Permanent,3,13.6666666666667
2014,Ector,9-Midland,Not Permanent,33,23.0723362658847
2014,Ector,9-Midland,Permanent,35,8.29493087557604
2014,Edwards,8-San Antonio,Not Permanent,5,24.2322580645161
2014,Ellis,3-Arlington,Not Permanent,10,6.66774193548387
2014,Ellis,3-Arlington,Permanent,5,10.9935483870968
2014,El Paso,10-El Paso,Not Permanent,98,28.7685977616853
2014,El Paso,10-El Paso,Permanent,61,12.2390269698572
2014,Erath,3-Arlington,Not Permanent,6,21.3064516129032
2014,Erath,3-Arlington,Permanent,1,1.74193548387097
2014,Falls,7-Austin,Not Permanent,1,100.58064516129
2014,Falls,7-Austin,Permanent,3,14.505376344086
2014,Fayette,7-Austin,Not Permanent,4,16.0322580645161
2014,Fayette,7-Austin,Permanent,3,4.41935483870968
2014,Floyd,1-Lubbock,Not Permanent,4,27.2903225806452
2014,Floyd,1-Lubbock,Permanent,3,12.5806451612903
2014,Fort Bend,6-Houston,Not Permanent,17,26.2618595825427
2014,Fort Bend,6-Houston,Permanent,7,18.1059907834101
2014,Franklin,4-Tyler,Not Permanent,1,3.03225806451613
2014,Freestone,7-Austin,Not Permanent,5,8.9741935483871
2014,Freestone,7-Austin,Permanent,1,2.38709677419355
2014,Frio,8-San Antonio,Not Permanent,14,27.6658986175115
2014,Frio,8-San Antonio,Permanent,8,17.9879032258065
2014,Gaines,9-Midland,Not Permanent,5,38.0774193548387
2014,Galveston,6-Houston,Not Permanent,21,16.8586789554532
2014,Galveston,6-Houston,Permanent,22,12.7316715542522
2014,Garza,1-Lubbock,Not Permanent,6,1.8494623655914
2014,Garza,1-Lubbock,Permanent,5,5.45161290322581
2014,Gillespie,8-San Antonio,Not Permanent,10,28.8516129032258
2014,Gillespie,8-San Antonio,Permanent,3,13.9462365591398
2014,Gonzales,8-San Antonio,Not Permanent,4,15.4838709677419
2014,Gonzales,8-San Antonio,Permanent,4,48.2258064516129
2014,Gray,1-Lubbock,Not Permanent,5,36.8645161290323
2014,Gray,1-Lubbock,Permanent,4,8.86290322580645
2014,Grayson,3-Arlington,Not Permanent,15,30.1397849462366
2014,Grayson,3-Arlington,Permanent,16,5.97177419354839
2014,Gregg,4-Tyler,Not Permanent,54,32.8172043010753
2014,Gregg,4-Tyler,Permanent,18,9.46057347670251
2014,Grimes,7-Austin,Not Permanent,1,8.80645161290323
2014,Grimes,7-Austin,Permanent,4,7.06451612903226
2014,Guadalupe,8-San Antonio,Not Permanent,13,16.4962779156328
2014,Guadalupe,8-San Antonio,Permanent,12,6.62634408602151
2014,Hale,1-Lubbock,Not Permanent,8,50.5725806451613
2014,Hale,1-Lubbock,Permanent,6,10.9301075268817
2014,Hall,1-Lubbock,Not Permanent,4,36.4838709677419
2014,Hamilton,7-Austin,Not Permanent,1,50.7096774193548
2014,Hamilton,7-Austin,Permanent,1,4.93548387096774
2014,Hansford,1-Lubbock,Not Permanent,4,11.5967741935484
2014,Hardin,5-Beaumont,Not Permanent,5,13.5290322580645
2014,Hardin,5-Beaumont,Permanent,6,5.40860215053763
2014,Harris,6-Houston,Not Permanent,677,31.4317911087816
2014,Harris,6-Houston,Permanent,548,14.1095479161761
2014,Harrison,4-Tyler,Not Permanent,6,23.252688172043
2014,Harrison,4-Tyler,Permanent,11,15.1906158357771
2014,Haskell,2-Abilene,Permanent,4,4.85483870967742
2014,Hays,7-Austin,Not Permanent,14,14.0529953917051
2014,Hays,7-Austin,Permanent,26,5.18610421836228
2014,Hemphill,1-Lubbock,Not Permanent,1,4.25806451612903
2014,Hemphill,1-Lubbock,Permanent,2,16.6612903225806
2014,Henderson,4-Tyler,Not Permanent,16,26.2217741935484
2014,Henderson,4-Tyler,Permanent,15,11.8344086021505
2014,Hidalgo,11-Edinburg,Not Permanent,31,22.579604578564
2014,Hidalgo,11-Edinburg,Permanent,2,8.58064516129032
2014,Hill,7-Austin,Not Permanent,6,9.09139784946237
2014,Hill,7-Austin,Permanent,11,13.941348973607
2014,Hockley,1-Lubbock,Not Permanent,3,45.8172043010753
2014,Hockley,1-Lubbock,Permanent,10,19.0225806451613
2014,Hood,3-Arlington,Not Permanent,4,65.0645161290323
2014,Hood,3-Arlington,Permanent,18,9.2921146953405
2014,Hopkins,4-Tyler,Not Permanent,2,65.2096774193548
2014,Hopkins,4-Tyler,Permanent,5,10.4903225806452
2014,Houston,5-Beaumont,Not Permanent,7,17.9723502304147
2014,Houston,5-Beaumont,Permanent,2,7.74193548387097
2014,Howard,9-Midland,Not Permanent,14,26.2488479262673
2014,Howard,9-Midland,Permanent,14,6.64746543778802
2014,Hunt,3-Arlington,Not Permanent,7,23.258064516129
2014,Hunt,3-Arlington,Permanent,9,9.90322580645161
2014,Hutchinson,1-Lubbock,Not Permanent,5,41.0322580645161
2014,Jackson,8-San Antonio,Not Permanent,1,6.41935483870968
2014,Jasper,5-Beaumont,Not Permanent,2,30.258064516129
2014,Jasper,5-Beaumont,Permanent,2,29.0967741935484
2014,Jefferson,5-Beaumont,Not Permanent,24,11.3870967741935
2014,Jefferson,5-Beaumont,Permanent,39,5.82051282051282
2014,Jim Wells,11-Edinburg,Not Permanent,10,23.6225806451613
2014,Jim Wells,11-Edinburg,Permanent,4,5.64516129032258
2014,Johnson,3-Arlington,Not Permanent,28,17.2776497695853
2014,Johnson,3-Arlington,Permanent,21,8.39477726574501
2014,Jones,2-Abilene,Not Permanent,1,3.70967741935484
2014,Karnes,8-San Antonio,Not Permanent,7,56.3225806451613
2014,Karnes,8-San Antonio,Permanent,2,9.80645161290323
2014,Kaufman,3-Arlington,Not Permanent,7,17.7235023041475
2014,Kaufman,3-Arlington,Permanent,5,7.54193548387097
2014,Kendall,8-San Antonio,Not Permanent,3,50.0322580645161
2014,Kendall,8-San Antonio,Permanent,1,6.32258064516129
2014,Kent,2-Abilene,Not Permanent,4,1.48387096774194
2014,Kerr,8-San Antonio,Not Permanent,21,16.3717357910906
2014,Kerr,8-San Antonio,Permanent,8,7.82661290322581
2014,Kimble,9-Midland,Not Permanent,5,21.2322580645161
2014,Kleberg,11-Edinburg,Not Permanent,14,18.5552995391705
2014,Knox,2-Abilene,Not Permanent,2,37.3548387096774
2014,Knox,2-Abilene,Permanent,2,15.741935483871
2014,Lamar,4-Tyler,Not Permanent,3,26.5806451612903
2014,Lamar,4-Tyler,Permanent,2,24.5161290322581
2014,Lamb,1-Lubbock,Not Permanent,5,46.8451612903226
2014,Lampasas,7-Austin,Not Permanent,2,23.5483870967742
