Region,County,Year,fips,lon,lat,Child_Population,Total_Population,DFPS_children_Total_County,Adopt_Need_Total_County,Homes_Total_County,Removals_Total_County,Total_Families_Served_HOPES,Total_Families_Served_HIP,Total_Families_Served_TNFP,Total_Families_Served_THV_MIECHV,Total_Families_Served_THV_STATE,Total_Families_Served_THV
1-Lubbock,Roberts,2019,48393,-100.8135689,35.8385577,221,977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1-Lubbock,Roberts,2020,48393,-100.8135689,35.8385577,221,983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1-Lubbock,Roberts,2021,48393,-100.8135689,35.8385577,224,991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1-Lubbock,Sherman,2011,48421,-101.8933822,36.27765824,882,3040,1,NA,1,NA,NA,NA,NA,NA,NA,NA
1-Lubbock,Sherman,2012,48421,-101.8933822,36.27765824,856,3047,1,NA,1,NA,NA,NA,NA,NA,NA,NA
1-Lubbock,Sherman,2013,48421,-101.8933822,36.27765824,843,3070,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1-Lubbock,Sherman,2014,48421,-101.8933822,36.27765824,832,3096,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1-Lubbock,Sherman,2015,48421,-101.8933822,36.27765824,831,3120,3,NA,NA,2,NA,NA,NA,NA,NA,NA
1-Lubbock,Sherman,2016,48421,-101.8933822,36.27765824,823,3143,7,NA,NA,6,NA,NA,NA,NA,NA,NA
1-Lubbock,Sherman,2017,48421,-101.8933822,36.27765824,838,3177,8,NA,1,1,NA,NA,NA,NA,NA,NA
1-Lubbock,Sherman,2018,48421,-101.8933822,36.27765824,853,3211,7,6,1,1,NA,NA,NA,NA,NA,NA
1-Lubbock,Sherman,2019,48421,-101.8933822,36.27765824,847,3239,8,1,1,1,NA,NA,NA,NA,NA,NA
1-Lubbock,Sherman,2020,48421,-101.8933822,36.27765824,855,3276,6,2,NA,2,NA,NA,NA,NA,NA,NA
1-Lubbock,Sherman,2021,48421,-101.8933822,36.27765824,856,3299,6,1,NA,4,NA,NA,NA,NA,NA,NA
1-Lubbock,Swisher,2011,48437,-101.734951,34.53064989,1999,7771,25,6,1,7,NA,NA,NA,NA,NA,NA
1-Lubbock,Swisher,2012,48437,-101.734951,34.53064989,1961,7708,24,6,1,NA,NA,NA,NA,NA,NA,NA
1-Lubbock,Swisher,2013,48437,-101.734951,34.53064989,1945,7662,10,2,3,2,NA,NA,NA,NA,NA,NA
1-Lubbock,Swisher,2014,48437,-101.734951,34.53064989,1923,7613,23,5,2,16,NA,NA,NA,NA,NA,NA
1-Lubbock,Swisher,2015,48437,-101.734951,34.53064989,1887,7576,24,9,1,NA,NA,NA,NA,NA,NA,NA
1-Lubbock,Swisher,2016,48437,-101.734951,34.53064989,1873,7541,21,1,3,7,NA,NA,NA,NA,NA,NA
1-Lubbock,Swisher,2017,48437,-101.734951,34.53064989,1846,7515,21,1,2,13,NA,NA,NA,NA,NA,NA
1-Lubbock,Swisher,2018,48437,-101.734951,34.53064989,1829,7486,27,11,2,13,NA,NA,NA,NA,NA,NA
1-Lubbock,Swisher,2019,48437,-101.734951,34.53064989,1786,7444,49,3,3,25,NA,NA,NA,NA,NA,NA
1-Lubbock,Swisher,2020,48437,-101.734951,34.53064989,1772,7414,36,1,NA,3,NA,NA,NA,NA,NA,NA
1-Lubbock,Swisher,2021,48437,-101.734951,34.53064989,1750,7365,31,3,NA,7,NA,NA,NA,1,NA,1
1-Lubbock,Terry,2011,48445,-102.335157,33.17373729,3288,12669,60,9,2,30,NA,NA,NA,NA,NA,NA
1-Lubbock,Terry,2012,48445,-102.335157,33.17373729,3308,12716,70,11,3,20,NA,NA,NA,NA,NA,NA
1-Lubbock,Terry,2013,48445,-102.335157,33.17373729,3339,12754,68,16,2,25,NA,NA,NA,NA,NA,NA
1-Lubbock,Terry,2014,48445,-102.335157,33.17373729,3356,12790,78,10,1,29,NA,NA,NA,NA,NA,NA
1-Lubbock,Terry,2015,48445,-102.335157,33.17373729,3374,12834,42,14,2,2,NA,NA,NA,NA,NA,NA
1-Lubbock,Terry,2016,48445,-102.335157,33.17373729,3398,12877,35,3,3,12,NA,NA,NA,NA,NA,NA
1-Lubbock,Terry,2017,48445,-102.335157,33.17373729,3407,12915,39,12,1,22,NA,NA,NA,NA,NA,NA
1-Lubbock,Terry,2018,48445,-102.335157,33.17373729,3410,12961,32,4,NA,10,NA,NA,NA,NA,NA,NA
1-Lubbock,Terry,2019,48445,-102.335157,33.17373729,3436,13001,25,3,NA,12,NA,NA,NA,NA,NA,NA
1-Lubbock,Terry,2020,48445,-102.335157,33.17373729,3460,13040,45,2,NA,28,NA,NA,6,NA,NA,NA
1-Lubbock,Terry,2021,48445,-102.335157,33.17373729,3480,13096,36,8,NA,5,NA,NA,5,NA,NA,NA
1-Lubbock,Wheeler,2011,48483,-100.2697634,35.40129002,1360,5441,14,1,NA,3,NA,NA,NA,NA,NA,NA
1-Lubbock,Wheeler,2012,48483,-100.2697634,35.40129002,1370,5482,14,NA,2,7,NA,NA,NA,NA,NA,NA
1-Lubbock,Wheeler,2013,48483,-100.2697634,35.40129002,1384,5520,9,2,NA,1,NA,NA,NA,NA,NA,NA
1-Lubbock,Wheeler,2014,48483,-100.2697634,35.40129002,1387,5562,11,2,NA,4,NA,NA,NA,NA,NA,NA
1-Lubbock,Wheeler,2015,48483,-100.2697634,35.40129002,1393,5599,6,3,1,NA,NA,NA,NA,NA,NA,NA
1-Lubbock,Wheeler,2016,48483,-100.2697634,35.40129002,1401,5643,10,NA,2,4,NA,NA,NA,NA,NA,NA
1-Lubbock,Wheeler,2017,48483,-100.2697634,35.40129002,1414,5680,5,NA,NA,3,NA,NA,NA,NA,NA,NA
1-Lubbock,Wheeler,2018,48483,-100.2697634,35.40129002,1421,5712,9,NA,NA,6,NA,NA,NA,NA,NA,NA
1-Lubbock,Wheeler,2019,48483,-100.2697634,35.40129002,1453,5751,10,NA,1,2,NA,NA,NA,NA,NA,NA
1-Lubbock,Wheeler,2020,48483,-100.2697634,35.40129002,1471,5783,4,1,NA,2,NA,NA,NA,NA,NA,NA
1-Lubbock,Wheeler,2021,48483,-100.2697634,35.40129002,1475,5813,8,NA,NA,5,NA,NA,NA,NA,NA,NA
1-Lubbock,Yoakum,2011,48501,-102.8278792,33.17293501,2491,7969,17,NA,2,2,NA,NA,NA,NA,NA,NA
1-Lubbock,Yoakum,2012,48501,-102.8278792,33.17293501,2527,8077,10,NA,1,3,NA,NA,NA,NA,NA,NA
1-Lubbock,Yoakum,2013,48501,-102.8278792,33.17293501,2581,8188,12,NA,2,10,NA,NA,NA,NA,NA,NA
1-Lubbock,Yoakum,2014,48501,-102.8278792,33.17293501,2615,8318,15,2,1,5,NA,NA,NA,NA,NA,NA
1-Lubbock,Yoakum,2015,48501,-102.8278792,33.17293501,2663,8449,11,4,2,2,NA,NA,NA,NA,NA,NA
1-Lubbock,Yoakum,2016,48501,-102.8278792,33.17293501,2735,8599,6,1,2,1,NA,NA,NA,NA,NA,NA
1-Lubbock,Yoakum,2017,48501,-102.8278792,33.17293501,2767,8752,5,1,1,4,NA,NA,NA,NA,NA,NA
1-Lubbock,Yoakum,2018,48501,-102.8278792,33.17293501,2804,8899,7,1,1,NA,NA,NA,NA,NA,NA,NA
1-Lubbock,Yoakum,2019,48501,-102.8278792,33.17293501,2850,9060,6,1,NA,4,NA,NA,NA,NA,NA,NA
1-Lubbock,Yoakum,2020,48501,-102.8278792,33.17293501,2906,9225,14,1,NA,8,NA,NA,NA,NA,NA,NA
1-Lubbock,Yoakum,2021,48501,-102.8278792,33.17293501,2970,9404,10,4,NA,3,NA,NA,NA,NA,NA,NA
10-El Paso,Brewster,2011,48043,-103.2518906,29.81205836,1892,9221,7,1,2,NA,NA,NA,NA,NA,NA,NA
10-El Paso,Brewster,2012,48043,-103.2518906,29.81205836,1922,9219,5,NA,1,NA,NA,NA,NA,NA,NA,NA
10-El Paso,Brewster,2013,48043,-103.2518906,29.81205836,1963,9222,2,NA,1,NA,NA,NA,NA,NA,NA,NA
10-El Paso,Brewster,2014,48043,-103.2518906,29.81205836,1969,9230,5,NA,1,3,NA,NA,NA,NA,NA,NA
10-El Paso,Brewster,2015,48043,-103.2518906,29.81205836,1988,9228,3,NA,1,NA,NA,NA,NA,NA,NA,NA
10-El Paso,Brewster,2016,48043,-103.2518906,29.81205836,2000,9214,1,NA,1,NA,NA,NA,NA,NA,NA,NA
10-El Paso,Brewster,2017,48043,-103.2518906,29.81205836,2023,9204,4,NA,2,4,NA,NA,NA,NA,NA,NA
10-El Paso,Brewster,2018,48043,-103.2518906,29.81205836,2017,9192,8,1,3,3,NA,NA,NA,NA,NA,NA
10-El Paso,Brewster,2019,48043,-103.2518906,29.81205836,2029,9157,5,NA,3,1,NA,NA,NA,NA,NA,NA
10-El Paso,Brewster,2020,48043,-103.2518906,29.81205836,2035,9133,9,NA,NA,7,NA,NA,NA,NA,NA,NA
10-El Paso,Brewster,2021,48043,-103.2518906,29.81205836,2039,9100,5,NA,1,3,NA,NA,NA,NA,NA,NA
10-El Paso,Culberson,2011,48109,-104.5177421,31.44709817,629,2376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10-El Paso,Culberson,2012,48109,-104.5177421,31.44709817,601,2362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10-El Paso,Culberson,2013,48109,-104.5177421,31.44709817,572,2348,6,NA,NA,6,NA,NA,NA,NA,NA,NA
10-El Paso,Culberson,2014,48109,-104.5177421,31.44709817,549,2330,6,2,NA,NA,NA,NA,NA,NA,NA,NA
10-El Paso,Culberson,2015,48109,-104.5177421,31.44709817,531,2319,4,NA,NA,2,NA,NA,NA,NA,NA,NA
10-El Paso,Culberson,2016,48109,-104.5177421,31.44709817,508,2306,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
10-El Paso,Culberson,2017,48109,-104.5177421,31.44709817,494,2288,6,NA,NA,4,NA,NA,NA,NA,NA,NA
10-El Paso,Culberson,2018,48109,-104.5177421,31.44709817,480,2275,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
10-El Paso,Culberson,2019,48109,-104.5177421,31.44709817,463,2261,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10-El Paso,Culberson,2020,48109,-104.5177421,31.44709817,454,2245,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
10-El Paso,Culberson,2021,48109,-104.5177421,31.44709817,440,2229,5,NA,NA,3,NA,NA,NA,NA,NA,NA
10-El Paso,El Paso,2011,48141,-106.2352229,31.7686226,239853,808637,843,99,58,268,NA,NA,NA,NA,NA,NA
10-El Paso,El Paso,2012,48141,-106.2352229,31.7686226,239005,816533,814,134,53,297,NA,NA,NA,NA,NA,NA
10-El Paso,El Paso,2013,48141,-106.2352229,31.7686226,238375,824296,831,171,51,311,NA,NA,NA,NA,NA,NA
10-El Paso,El Paso,2014,48141,-106.2352229,31.7686226,237935,831949,849,159,43,290,NA,NA,NA,NA,NA,NA
10-El Paso,El Paso,2015,48141,-106.2352229,31.7686226,238130,839545,721,149,40,204,405,NA,NA,NA,NA,NA
10-El Paso,El Paso,2016,48141,-106.2352229,31.7686226,238754,847036,630,116,45,244,517,NA,NA,NA,NA,NA
10-El Paso,El Paso,2017,48141,-106.2352229,31.7686226,239329,854479,648,81,58,244,539,NA,NA,NA,NA,NA
10-El Paso,El Paso,2018,48141,-106.2352229,31.7686226,240234,861806,614,88,54,256,507,NA,NA,NA,NA,NA
10-El Paso,El Paso,2019,48141,-106.2352229,31.7686226,240900,869040,594,82,58,217,561,NA,NA,NA,NA,NA
10-El Paso,El Paso,2020,48141,-106.2352229,31.7686226,242335,876120,584,79,38,230,402,NA,150,NA,NA,NA
10-El Paso,El Paso,2021,48141,-106.2352229,31.7686226,243497,883160,598,94,32,217,448,1,179,NA,NA,NA
10-El Paso,Hudspeth,2011,48229,-105.3869428,31.45613738,992,3454,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
